title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"Сдаем посуточно 1-комнатную квартиру, 40 м², Москва, улица Корнейчука, 58в","                          4 км                    
 на карте",1 799 ₽ в сутки,1,3/16,квартиры на сутки,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_ul_korneychuka_58v_6802031829/,"['//i10.move.ru/2/940/6802031829/30769e89225b8db5.jpg', '//i10.move.ru/2/940/6802031829/6802031829_05d55316859e8a203fe7a86b92d72b79.jpg', '//i7.move.ru/2/940/6802031829/6802031829_0df332864969dab382168eb53680ee19.jpg', '//i10.move.ru/2/940/6802031829/6802031829_1e18c1166213aa631bd68d4b233e4db3.jpg', '//i10.move.ru/2/940/6802031829/6802031829_1f8fc52071ee80c12460cb6700ff2ac5.jpg', '//i7.move.ru/2/940/6802031829/6802031829_47a7b7b91354f48ea9f6e5cd6142ba67.jpg', '//i7.move.ru/2/940/6802031829/6802031829_4ac7859d289d82a25c87e8eca78c2625.jpg', '//i10.move.ru/2/940/6802031829/6802031829_5463c4f8078d87b10ff3a8b25ba8a9ff.jpg', '//i7.move.ru/2/940/6802031829/6802031829_55ef631b96184ebf82b28e7bf0e05f6c.jpg', '//i10.move.ru/2/940/6802031829/6802031829_8ee259f692e3efd9bbc6d2206bc6fb21.jpg', '//i10.move.ru/2/940/6802031829/6802031829_b7b0f24844a392815e4bc0d937eb4ce3.jpg', '//i10.move.ru/2/940/6802031829/6802031829_ba02bf8a7e307a9cba0183a78ccf2838.jpg', '//i7.move.ru/2/940/6802031829/6802031829_f18dbe3a270f202ea976ac0b2ed28a43.jpg', '//i10.move.ru/2/940/6802031829/6802031829_fc112efc1626899d8fc52502a70ab003.jpg', '//i7.move.ru/2/940/6802031829/6802031829_fe1d956a810cc743f8c35413b0746161.jpg']"
"Сдается посуточно квартира, 42 м², Москва","              26 мин,             2.7 км                    
 на карте",1 800 ₽ в сутки,1,4/5,квартира,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_42_kvm_moskva_skakovaya_ul_34k2_6842547173/,"['//i10.move.ru/2/940/6842547173/bfd70bbc31955f38.jpg', '//i10.move.ru/2/940/6842547173/6842547173_0e0afb21dad96319522bf927c556371c.jpg', '//i10.move.ru/2/940/6842547173/6842547173_15b1e8979074868fe8de15fc51b709d4.jpg', '//i10.move.ru/2/940/6842547173/6842547173_3b8864679f499d4af87879208dda3af2.jpg', '//i7.move.ru/2/940/6842547173/6842547173_6002d3bb877a660ecee9a14669498e89.jpg', '//i10.move.ru/2/940/6842547173/6842547173_6246dfdc521fa8959f28af9de35fca27.jpg', '//i10.move.ru/2/940/6842547173/6842547173_a1d8c640970b305323b5636a26d67ee6.jpg', '//i10.move.ru/2/940/6842547173/6842547173_bf2819fe7c5809a12b8e8cb1e531ac9a.jpg', '//i10.move.ru/2/940/6842547173/6842547173_c5421a4b0c922e6878120ff8428f9589.jpg', '//i10.move.ru/2/940/6842547173/6842547173_da192812a1fba03b56e055eb79abfb89.jpg', '//i10.move.ru/2/940/6842547173/6842547173_e6157eb7c607deb39e3eb577519556af.jpg', '//i10.move.ru/2/940/6842547173/6842547173_edc8a8382345dc65b0952e6bcc1644a8.jpg', '//i10.move.ru/2/940/6842547173/6842547173_edcad09742a9e679c5500f9ee79074eb.jpg']"
"Сдам посуточно квартиру, 52 м², Москва, проспект Мира, 70","                          1487 м.                    
 на карте",2 700 ₽ в сутки,2,4/7,квартира,в новостройке,сегодня в 01:00,https://move.ru/objects/sdaetsya_2-komnatnaya_kvartiry_na_sutki_ploschadyu_52_kvm_moskva_pr-t_mira_70_6842316267/,"['//i5.move.ru/2/940/6842316267/6bde355160b701c6.jpg', '//i5.move.ru/2/940/6842316267/6842316267_0245dc1fc3e76f0e55d97a8d569e80f9.jpg', '//i10.move.ru/2/940/6842316267/6842316267_02e0b3d6040aed9edd808f7318f78fa9.jpg', '//i10.move.ru/2/940/6842316267/6842316267_061343e45b1661b318c440f5fbd2f383.jpg', '//i7.move.ru/2/940/6842316267/6842316267_09fe6ee42b5357f3797a178544787f4f.jpg', '//i5.move.ru/2/940/6842316267/6842316267_18355e09a144d53d8ef7b441650f34f8.jpg', '//i10.move.ru/2/940/6842316267/6842316267_42b307e0244364a4fd1e8c559c3a50d7.jpg', '//i5.move.ru/2/940/6842316267/6842316267_4e472bb0b4b2619070debffc801e5c94.jpg', '//i10.move.ru/2/940/6842316267/6842316267_67da6f5c3808b3b2ac85859dc4e8a368.jpg', '//i7.move.ru/2/940/6842316267/6842316267_730c43fad7990191cc574e23f7346d16.jpg', '//i5.move.ru/2/940/6842316267/6842316267_8146056841c17d0b70e57e5f3f1adced.jpg', '//i7.move.ru/2/940/6842316267/6842316267_ea39cc4bf1fbfd4b07cc8d42e2729160.jpg', '//i7.move.ru/2/940/6842316267/6842316267_f9cbf5f53c673d3c18f5f6eefe78d76a.jpg', '//i5.move.ru/2/940/6842316267/6842316267_fd5673c28b7d05c461656651b9abc141.jpg', '//i10.move.ru/2/940/6842316267/6842316267_fddf60c9e2902e5f9c2c6255fd7dccb5.jpg']"
"Сдаем посуточно 1-комнатную квартиру, 39 м², Москва","                          2 км                    
 на карте",2 000 ₽ в сутки,1,1/9,квартиры на сутки,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_39_kvm_moskva_kirovogradskiy_pr_3k1_6842547199/,"['//i7.move.ru/2/940/6842547199/e323861f38861683.jpg', '//i10.move.ru/2/940/6842547199/6842547199_0ae6b5a0fab9823290c5e6f304143e96.jpg', '//i10.move.ru/2/940/6842547199/6842547199_193c9d9678c04493f983fd85de222cb4.jpg', '//i7.move.ru/2/940/6842547199/6842547199_34696fa9971da335b4cad61df20465e0.jpg', '//i10.move.ru/2/940/6842547199/6842547199_44689761f10206f0d3edda453a6e93cc.jpg', '//i10.move.ru/2/940/6842547199/6842547199_52e563c7d88ff9d383ee735c28621a17.jpg', '//i10.move.ru/2/940/6842547199/6842547199_57cc0cf195dd4fb36289f774ce8d8aeb.jpg', '//i10.move.ru/2/940/6842547199/6842547199_6f055d0574609eb353c8f8a7a4d0e75a.jpg', '//i7.move.ru/2/940/6842547199/6842547199_bcdb43bc67e0f1af12499c052375de8b.jpg']"
"Сдаю посуточно квартиру, 98 м², Москва, проспект Кутузовский, 30"," г. Москва Дорогомилово пр-кт Кутузовский
30",4 000 ₽ в сутки,3,5/11,квартира,98 м²,28 ноября 2020,https://move.ru/objects/moskva_prospekt_kutuzovskiy_d_30_6848107716/,"['https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79960b.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e753857.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e779f86.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e780ad5.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7869bb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e78c934.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79312a.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a0ddb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a6f8e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ad58f.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7b3981.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ba2ea.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c1392.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c7a17.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7cdd24.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7d40b0.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7da7ba.jpeg']"
"Сдается посуточно квартира, 70 м², Москва, улица Космонавтов, 4"," г. Москва, ул. Космонавтов, Дом 4",2 400 ₽ в сутки,2,5/9,квартира,70 м²,27 января,https://move.ru/objects/moskva_ulica_kosmonavtov_d_4_6850214358/,"['https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19e5379.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e199ff99.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19d6f8e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19dbf03.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19ea9a4.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19efcac.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a011aa.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a062ed.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a0bfe8.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a1141f.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a16473.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a1b383.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a20152.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a28b33.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a2da6e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a337f0.jpeg']"
"Сдаем посуточно квартиру, 45 м², Москва, улица Кастанаевская, 7"," г. Москва, ул. Кастанаевская, Дом 7",2 500 ₽ в сутки,1,7/12,квартира,45 м²,24 февраля,https://move.ru/objects/moskva_ulica_kastanaevskaya_d_7_6851439084/,"['https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75433d0f.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75446221.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754530ba.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75461bc4.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7546ff56.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754937ae.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754a360e.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754b37d8.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754d2b67.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754e19ab.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754ef7ea.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7550b257.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7551a422.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7552c225.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7553bc52.jpeg']"
"Сдается посуточно 1-комнатная квартира, 42 м², Москва","                          3 км                    
 на карте",2 200 ₽ в сутки,1,4/9,квартиры на сутки,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_42_kvm_moskva_leningradskoe_sh_24k2_6842547213/,"['//i7.move.ru/2/940/6842547213/4dee0f866ceacef6.jpg', '//i10.move.ru/2/940/6842547213/6842547213_035b7ba856f310bb9ded51c9f0498392.jpg', '//i10.move.ru/2/940/6842547213/6842547213_1aebca3635645cdc3fe8ce65440ebdd1.jpg', '//i10.move.ru/2/940/6842547213/6842547213_35b223a1a3d4921df20cf7649d8a5a0e.jpg', '//i10.move.ru/2/940/6842547213/6842547213_36222b470c2f2b396a7c05b5d6554c7e.jpg', '//i10.move.ru/2/940/6842547213/6842547213_50d4bee93c34abc3aefd20b789cefe05.jpg', '//i7.move.ru/2/940/6842547213/6842547213_70c4d55dba236bd5cddba63f78210db9.jpg', '//i7.move.ru/2/940/6842547213/6842547213_72990818283da78ea07481f7a0dcd748.jpg', '//i10.move.ru/2/940/6842547213/6842547213_7782375753033437576402ab4822274f.jpg', '//i10.move.ru/2/940/6842547213/6842547213_81323a80cd13d27d71eb0ac90178e816.jpg', '//i10.move.ru/2/940/6842547213/6842547213_82d0ce56bcfc6fa99efd995d5fecbb51.jpg', '//i10.move.ru/2/940/6842547213/6842547213_aa9ff7750afe31315e886663762ea036.jpg', '//i10.move.ru/2/940/6842547213/6842547213_bb66b7241636eb277d87a176c96ffa88.jpg', '//i10.move.ru/2/940/6842547213/6842547213_c73e4ee9099dea7746aaa109d430341d.jpg', '//i10.move.ru/2/940/6842547213/6842547213_f917b41354ac823e41dbe238da4df8bc.jpg']"
"Аренда квартиры на сутки, 37 м², Москва, улица Новый Арбат, 26","              15 мин,             1,3 км                    
 на карте",3 300 ₽ в сутки,1,23/24,квартира,в новостройке,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_37_kvm_moskva_ul_novyy_arbat_26_6846083485/,"['//i10.move.ru/2/940/6846083485/b92f37074c354263.jpg', '//i10.move.ru/2/940/6846083485/6846083485_1972c3c7161a73ffabb374783bf5bdc0.jpg', '//i10.move.ru/2/940/6846083485/6846083485_360be1f6b0f9e8ce5e6ad5fc1ff39355.jpg', '//i10.move.ru/2/940/6846083485/6846083485_39fa2187d1d45a61d837ee26fc990b92.jpg', '//i7.move.ru/2/940/6846083485/6846083485_6ccd8bd399cc3aae919bfdd057a8aa05.jpg', '//i7.move.ru/2/940/6846083485/6846083485_80337e977ed6d8002701a74b171af8c5.jpg', '//i7.move.ru/2/940/6846083485/6846083485_a4c0f9e573b536483eccbfdb140d08c8.jpg', '//i10.move.ru/2/940/6846083485/6846083485_a833f1bcd6a0111fa25bf5c7412155c0.jpg', '//i7.move.ru/2/940/6846083485/6846083485_ac3d60f46b9f0882d3e2fccc47b61f09.jpg', '//i5.move.ru/2/940/6846083485/6846083485_ad243c11324e557dfcd0ebec48d8c827.jpg', '//i7.move.ru/2/940/6846083485/6846083485_b34ac2291d77a0223cc73663241d90ac.jpg', '//i7.move.ru/2/940/6846083485/6846083485_ba62f2f49397ec76d41ddffcebc5a03f.jpg', '//i7.move.ru/2/940/6846083485/6846083485_c6455232c326a67324e02828727e2479.jpg', '//i7.move.ru/2/940/6846083485/6846083485_c9a6ffbbf5575e4ea70bdaf2b37cfc23.jpg', '//i5.move.ru/2/940/6846083485/6846083485_dbd772bb54f23da6cd9b05a5eb07fb0b.jpg']"
"Сдаем посуточно 2-комнатную квартиру, 72 м², Москва, кутузовский пр-т, 30","                          892 м.                    
 на карте",3 990 ₽ в сутки,2,8/10,квартиры на сутки,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_2-komnatnaya_kvartiry_na_sutki_ploschadyu_72_kvm_moskva_kutuzovskiy_pr-t_30_2281627934/,"['//i7.move.ru/2/940/2281627934/92f6b815a99a7893.jpg', '//i10.move.ru/2/940/2281627934/2281627934_2e6b61f3661b2cae87150423f873807c.jpg', '//i10.move.ru/2/940/2281627934/2281627934_3efb2e459aaeeca4379be6ce8c1d699e.jpg', '//i10.move.ru/2/940/2281627934/2281627934_51e9fbd6a9dc3dac7096b45a0ea0eead.jpg', '//i10.move.ru/2/940/2281627934/2281627934_5bba2dbeb6a6db6b0729f2686dbcfd94.jpg', '//i10.move.ru/2/940/2281627934/2281627934_6aae773b644db982a7333e50b7391650.jpg', '//i7.move.ru/2/940/2281627934/2281627934_74e65cf91c6954784314d9ba7bd473b1.jpg', '//i10.move.ru/2/940/2281627934/2281627934_878254fcae9d63e2574fad54a2a6ed54.jpg', '//i7.move.ru/2/940/2281627934/2281627934_9dc9272fd9f1d22e11f746570c3eb2ca.jpg']"
"Аренда 3-комнатной квартиры на сутки, 78 м², Москва, кутузовский пр-т, 35","                          1039 м.                    
 на карте",4 500 ₽ в сутки,3,8/10,квартиры на сутки,вторичка,сегодня в 01:00,https://move.ru/objects/sdaetsya_3-komnatnaya_kvartiry_na_sutki_ploschadyu_78_kvm_moskva_kutuzovskiy_pr-t_35_2281593135/,"['//i10.move.ru/2/940/2281593135/f3bb63cd414e8366.jpg', '//i10.move.ru/2/940/2281593135/2281593135_01193002601243727e49943deeaf92ed.jpg', '//i7.move.ru/2/940/2281593135/2281593135_49bd0fe4cb5ad210ab57e54ccf26b428.jpg', '//i10.move.ru/2/940/2281593135/2281593135_6821b6e52616428b7431d63bdc67c79f.jpg', '//i10.move.ru/2/940/2281593135/2281593135_686542e7a3f19799779bff842e8f4cb6.jpg', '//i7.move.ru/2/940/2281593135/2281593135_68f13b4a67ddde03f54d795966b55819.jpg', '//i10.move.ru/2/940/2281593135/2281593135_7038612fc55e8b73127d9f709c37c237.jpg', '//i10.move.ru/2/940/2281593135/2281593135_7595c0506cd9e25be17f671546fce8a1.jpg', '//i10.move.ru/2/940/2281593135/2281593135_7bb64233e4e78f8460e4e2eb26a12b03.jpg', '//i10.move.ru/2/940/2281593135/2281593135_8d108beb58d97d3e394f7747baa9db24.jpg', '//i7.move.ru/2/940/2281593135/2281593135_990277ddc3d87087a1324ff99ba7e997.jpg', '//i7.move.ru/2/940/2281593135/2281593135_99846fe53e4f1ac32fe71b3eaf740531.jpg', '//i10.move.ru/2/940/2281593135/2281593135_b72bf48dd07d6c3817ed8d4bb1c1a3a4.jpg', '//i10.move.ru/2/940/2281593135/2281593135_bdf8926ca4106da6ffb36b51bcb1b159.jpg', '//i10.move.ru/2/940/2281593135/2281593135_fc0decd7d130246d6f426e8120d5efb2.jpg']"
"Сдаю посуточно студию, 20 м², Москва, смольная улица, 44к2","              45 мин.,             8.1 км                    
 на карте",2 460 ₽ в сутки,1,16/17,студия,в новостройке,сегодня в 01:00,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_20_kvm_moskva_smolnaya_ulica_44k2_6820299126/,"['//i7.move.ru/2/940/6820299126/9fb3281275e73ff6.jpg', 'https://www.youtube.com/watch?v=Tg9wrDw2uuA', '//i10.move.ru/2/940/6820299126/6820299126_15ed7989a8636ea6e9a8846eb0c098a3.jpg', '//i10.move.ru/2/940/6820299126/6820299126_1e533cd566131b0b6c7d6037f000a95d.jpg', '//i7.move.ru/2/940/6820299126/6820299126_25821287830b23187bcacd6d1e94383f.jpg', '//i7.move.ru/2/940/6820299126/6820299126_4253c2d8068783ac007b44dbe0856f5c.jpg', '//i10.move.ru/2/940/6820299126/6820299126_4666e194d91dc79cca7d6fa058662ca0.jpg', '//i10.move.ru/2/940/6820299126/6820299126_6d44056dc96df41b3ad69f45f4cab0da.jpg', '//i10.move.ru/2/940/6820299126/6820299126_749ab05ce16ef01a102e0b8901123e3e.jpg', '//i7.move.ru/2/940/6820299126/6820299126_baccd07ed950c655b74e96aec83c1e6c.jpg', '//i10.move.ru/2/940/6820299126/6820299126_ca2a2e4db53338e1bc45c380d836d539.jpg', '//i10.move.ru/2/940/6820299126/6820299126_cb29fd5ce589905ac81591a8bb3a0434.jpg', '//i10.move.ru/2/940/6820299126/6820299126_d7567966e9a5743f433502a8ee42856f.jpg', '//i10.move.ru/2/940/6820299126/6820299126_df05be75ba80d381124982c6b9d1ac27.jpg', '//i10.move.ru/2/940/6820299126/6820299126_eb8b231d44a01ba04ecb647301c952e5.jpg', '//i10.move.ru/2/940/6820299126/6820299126_fe6da10799529e868f9eb635f4df1bb3.jpg']"
