title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"1-комн. квартира, Дмитровский пер, 7","Москва, Дмитровский пер, 7",60 000 руб.  в месяц,1,4 / 7,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-ohotnyy-ryad-advert763824420.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/77/b7/9f0a61497-800x548-763824420-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/77/b7/3efa809d2-289x480-763824420-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/77/b7/766336c83-800x549-763824420-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/77/b7/e8a05bfb0-800x544-763824420-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/77/b7/090ebb2f8-800x546-763824420-orig.jpg']"
"1-комн. квартира, Сокольническая 3-я ул, 1","Москва, Сокольническая 3-я ул, 1",35 000 руб.  в месяц,1,8 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-6-min-peshkom-ot-metro-sokolniki-advert763824374.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/be/41/c10496349-636x438-763824374-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/be/41/3c31de020-353x438-763824374-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/be/41/c32d2fe80-636x434-763824374-orig.jpg']"
"4-комн. квартира, Комсомольский пр-кт, 27с5","Москва, Комсомольский пр-кт, 27с5",200 000 руб.  в месяц,4,6 / 8,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-80-kv-m-2-min-peshkom-ot-metro-frunzenskaya-advert763824533.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/4a/c9/d8cb8cbb5-604x453-763824533-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4a/c9/7281901a3-604x453-763824533-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4a/c9/159e51255-604x453-763824533-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4a/c9/408bc60cb-604x453-763824533-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4a/c9/ad7fff19c-448x336-763824533-orig.jpg']"
"4-комн. квартира, Дубровская 1-я ул, 2Бк1","Москва, Дубровская 1-я ул, 2Бк1",140 000 руб.  в месяц,4,4 / 9,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-80-kv-m-3-min-peshkom-ot-metro-proletarskaya-advert763824576.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/c4/8d/8531fd973-640x480-763824576-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c4/8d/f78b080b1-336x448-763824576-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c4/8d/5d41e9029-640x480-763824576-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c4/8d/c2f9ee657-666x500-763824576-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c4/8d/272c3fc46-640x480-763824576-orig.jpg']"
"3-комн. квартира, Хуторская 2-я ул, 20","Москва, Хуторская 2-я ул, 20",60 000 руб.  в месяц,3,3 / 9,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-7-min-peshkom-ot-metro-dmitrovskaya-advert763824519.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/ba/ac/b1cfea4fb-380x285-763824519-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ba/ac/bb464bd6f-380x285-763824519-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ba/ac/d6db18e32-640x480-763824519-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ba/ac/aa073364e-550x413-763824519-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ba/ac/53b11e441-640x480-763824519-orig.jpg']"
"1-комн. квартира, Крымский Вал ул, 8","Москва, Крымский Вал ул, 8",40 000 руб.  в месяц,1,4 / 8,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-4-min-peshkom-ot-metro-oktyabrskaya-advert763824456.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/a1/96/5b5a04f82-300x400-763824456-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/a1/96/b715c9484-600x424-763824456-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/a1/96/a77419275-448x336-763824456-orig.jpg']"
"4-комн. квартира, Новопесчаная ул, 2А","Москва, Новопесчаная ул, 2А",100 000 руб.  в месяц,4,5 / 7,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-80-kv-m-5-min-peshkom-ot-metro-sokol-advert763824392.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/c0/01/66eea383e-450x600-763824392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c0/01/5ba998291-401x600-763824392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c0/01/ec20fa193-450x600-763824392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c0/01/d1119e95a-299x448-763824392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c0/01/e419f07c3-480x360-763824392-orig.jpg']"
"5-комн. квартира, Профсоюзная ул, 118к2","Москва, Профсоюзная ул, 118к2",90 000 руб.  в месяц,5,4 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-konkovo-advert763824400.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/85/1a/a4093e1cd-550x413-763824400-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/85/1a/a44390fa6-399x600-763824400-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/85/1a/cf29bb2f9-480x360-763824400-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/85/1a/468fe2b80-500x344-763824400-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/85/1a/e30675662-450x600-763824400-orig.jpg']"
"3-комн. квартира, Пятницкая ул, 62с7","Москва, Пятницкая ул, 62с7",70 000 руб.  в месяц,3,2 / 6,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-7-min-peshkom-ot-metro-dobryninskaya-advert763824448.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e0/95/965668445-600x450-763824448-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e0/95/1b9a1032b-600x450-763824448-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e0/95/06e98296c-476x600-763824448-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e0/95/86adb8e0d-600x450-763824448-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e0/95/7caa02642-600x337-763824448-orig.jpg']"
"1-комн. квартира, Арбат ул, 45/24","Москва, Арбат ул, 45/24",60 000 руб.  в месяц,1,2 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-6-min-peshkom-ot-metro-smolenskaya-advert763824481.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/1c/39/35db1ebde-512x384-763824481-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/1c/39/0b5b9b561-450x600-763824481-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/1c/39/3b17845d7-604x424-763824481-orig.jpg']"
"1-комн. квартира, Октябрьская ул, 69","Москва, Октябрьская ул, 69",33 000 руб.  в месяц,1,3 / 7,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-5-min-peshkom-ot-metro-marina-roscha-advert763824537.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/42/06/7d4463c12-640x480-763824537-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/42/06/0fc196839-450x600-763824537-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/42/06/aa0a5f4a2-640x480-763824537-orig.jpg']"
"2-комн. квартира, Маршала Василевского ул, 9к5","Москва, Маршала Василевского ул, 9к5",45 000 руб.  в месяц,2,8 / 9,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-7-min-peshkom-ot-metro-schukinskaya-advert763824551.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/49/28/c827f8188-242x430-763824551-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/49/28/a53143fb1-242x430-763824551-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/49/28/3b4fa81dc-242x430-763824551-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/49/28/959c958e0-242x430-763824551-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/49/28/5f606fc4e-242x430-763824551-orig.jpg']"
"2-комн. квартира, Полянка Б. ул, 1/3","Москва, Полянка Б. ул, 1/3",50 000 руб.  в месяц,2,7 / 8,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-8-min-peshkom-ot-metro-polyanka-advert763824389.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/87/04/3b829d821-600x450-763824389-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/87/04/942cb52b4-450x600-763824389-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/87/04/d9ca9591f-604x453-763824389-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/87/04/9aa2b0708-604x453-763824389-orig.jpg']"
"1-комн. квартира, Митинская ул, 34к1","Москва, Митинская ул, 34к1",30 000 руб.  в месяц,1,4 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-8-min-peshkom-ot-metro-mitino-advert763824391.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/68/27/706bd1b72-800x449-763824391-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/68/27/a4bb38b92-800x449-763824391-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/68/27/ec124cc9a-800x449-763824391-orig.jpg']"
"4-комн. квартира, Кастанаевская ул, 11","Москва, Кастанаевская ул, 11",200 000 руб.  в месяц,4,4 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-bagrationovskaya-advert763824416.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/c6b90bd6a-480x360-763824416-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/54416b697-437x281-763824416-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/71956a8c0-480x360-763824416-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/c5faec17b-640x480-763824416-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/319f7bfdd-389x518-763824416-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f0/b1/b7c08c65f-800x600-763824416-orig.jpg']"
"5-комн. квартира, Профсоюзная ул, 97","Москва, Профсоюзная ул, 97",90 000 руб.  в месяц,5,4 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-belyaevo-advert763824485.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/fa/54/2ee43bd85-270x360-763824485-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fa/54/a5e9006dd-700x525-763824485-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fa/54/41dcfdcfd-800x600-763824485-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fa/54/c497bc179-800x600-763824485-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fa/54/11aedda90-480x360-763824485-orig.jpg']"
"5-комн. квартира, Студенческая ул, 32","Москва, Студенческая ул, 32",250 000 руб.  в месяц,5,4 / 6,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-studencheskaya-advert763824435.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/f1/92/bbc877228-450x600-763824435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f1/92/9442d6c25-450x600-763824435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f1/92/b33d46117-450x600-763824435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f1/92/16eaf72af-800x600-763824435-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/f1/92/cce256e46-450x600-763824435-orig.jpg']"
